hotel_id,dia_del_ano,distancia,es_centrico,mes,target
8368,209,3.05,1,7,9.88
3815,112,6.89,0,4,3.14
9654,59,2.21,1,2,8.69
3382,361,4.45,0,1,8.48
202,257,29.27,0,9,2.58
9664,41,18.96,0,2,2.09
6693,165,3.34,1,6,7.12
4377,287,24.73,0,10,2.07
5991,180,3.73,1,6,8.77
6250,165,4.28,0,6,6.8
4369,22,3.91,1,1,9.86
3285,274,2.52,1,10,5.14
1786,216,5.21,0,8,7.44
5960,327,3.32,1,11,5.23
3187,6,1.77,1,1,10.0
619,290,3.48,1,10,4.82
9453,121,1.44,1,5,8.21
3895,169,3.26,1,6,7.48
2068,343,2.77,1,12,3.59
6365,181,27.7,0,7,2.51
4201,294,1.54,1,10,7.18
3057,27,3.97,1,1,7.36
4467,210,0.01,1,7,10.0
3918,56,2.4,1,2,8.0
2488,103,23.45,0,4,1.23
7577,155,3.08,1,6,6.74
5548,74,3.7,1,3,6.15
7346,41,2.13,1,2,6.86
8097,351,1.59,1,12,4.1
1522,364,3.53,1,1,7.13
2385,45,1.69,1,2,5.78
8606,160,5.12,0,6,8.22
5484,10,3.74,1,1,8.46
3711,203,1.82,1,7,8.65
1817,17,3.61,1,1,5.6
9183,329,2.81,1,11,4.22
2784,337,4.06,0,12,2.61
3992,151,2.81,1,6,7.19
772,145,3.03,1,5,7.02
337,117,4.14,0,4,4.79
3820,260,5.04,0,9,5.04
6865,56,18.88,0,2,3.46
3885,204,2.41,1,7,9.31
7967,167,2.81,1,6,8.2
7504,270,2.67,1,9,6.58
6394,237,20.2,0,8,3.02
4020,217,2.89,1,8,7.65
6125,137,2.04,1,5,7.54
7140,247,3.03,1,9,6.89
1321,96,3.23,1,4,5.13
1210,115,5.93,0,4,7.29
9082,307,3.19,1,11,4.44
8262,102,3.3,1,4,5.78
133,85,4.68,0,3,6.54
9999,315,3.99,1,11,4.96
4473,106,1.69,1,4,6.25
9621,104,1.12,1,4,5.18
3254,163,1.29,1,6,9.34
3876,315,1.53,1,11,4.45
8983,87,26.7,0,3,0.26
9939,243,2.34,1,9,6.27
7903,334,3.46,1,12,3.34
5928,21,16.59,0,1,5.33
8567,119,3.81,1,4,4.42
9254,250,4.79,0,9,6.13
9302,306,0.0,1,11,5.24
8755,29,4.75,0,1,7.32
7902,364,3.72,1,1,9.03
5072,153,4.23,0,6,8.69
5397,258,12.61,0,9,2.45
5507,287,1.51,1,10,7.18
1025,320,2.97,1,11,6.89
7128,219,2.59,1,8,10.0
1869,283,2.78,1,10,5.92
3973,171,21.08,0,6,1.73
869,195,4.95,0,7,8.52
2330,177,1.0,1,6,7.89
8965,55,5.23,0,2,8.04
8029,332,6.26,0,12,3.73
1903,334,3.88,1,12,5.7
9641,307,25.47,0,11,1.6
9476,245,3.49,1,9,5.36
2745,311,3.4,1,11,5.8
958,227,3.88,1,8,8.21
9906,311,4.36,0,11,4.13
4907,76,2.86,1,3,7.1
4691,132,2.32,1,5,6.92
1461,2,1.89,1,1,7.86
5756,162,3.44,1,6,10.0
6587,4,3.16,1,1,9.29
9667,47,0.64,1,2,8.96
2519,25,3.82,1,1,7.92
9877,85,4.19,0,3,5.03
3731,116,2.59,1,4,6.51
3184,351,3.53,1,12,3.02
1654,27,2.25,1,1,8.1
5509,208,1.68,1,7,10.0
2773,170,25.13,0,6,0.0
8887,35,5.09,0,2,6.93
2701,89,4.12,0,3,6.67
5880,275,3.44,1,10,6.04
9983,253,1.12,1,9,6.3
8468,308,23.58,0,11,0.0
9706,121,2.7,1,5,7.49
3865,122,2.32,1,5,6.51
2175,10,2.68,1,1,8.74
9472,179,4.07,0,6,9.31
1863,247,4.29,0,9,6.19
925,355,2.02,1,12,2.5
9360,137,2.36,1,5,7.61
7197,327,1.36,1,11,4.99
6325,149,2.88,1,5,6.5
7557,143,18.38,0,5,4.43
9121,328,1.81,1,11,4.91
6737,71,0.0,1,3,7.71
8390,193,3.3,1,7,8.93
9777,281,1.16,1,10,7.52
7516,347,24.17,0,12,2.33
9282,313,17.63,0,11,1.74
2790,261,4.78,0,9,6.83
298,193,3.78,1,7,8.71
3067,128,2.18,1,5,8.13
8981,296,2.02,1,10,4.9
4331,79,4.41,0,3,6.21
5825,292,5.4,0,10,3.33
3255,203,4.17,0,7,8.6
2606,40,0.49,1,2,7.5
9069,267,2.64,1,9,5.06
2416,105,3.17,1,4,5.48
7696,339,2.96,1,12,2.53
7001,346,3.46,1,12,2.89
2978,181,17.6,0,7,6.06
3613,70,3.01,1,3,5.77
1605,16,2.73,1,1,7.88
3708,178,4.21,0,6,7.13
7168,361,3.17,1,1,9.45
7068,48,3.07,1,2,7.85
9809,200,2.73,1,7,10.0
6882,167,4.69,0,6,8.44
9423,141,3.3,1,5,7.34
7884,77,4.89,0,3,6.85
1005,22,1.28,1,1,6.84
479,246,2.87,1,9,5.19
2773,325,25.13,0,11,1.3
7048,65,2.94,1,3,7.08
148,320,3.74,1,11,3.28
8917,214,3.35,1,8,8.54
1125,265,3.62,1,9,5.89
2352,27,4.17,0,1,8.76
6702,299,4.39,0,10,5.38
4587,151,2.9,1,6,8.95
6947,52,4.44,0,2,6.51
379,120,3.93,1,4,4.89
9974,191,3.44,1,7,8.02
5982,75,5.24,0,3,6.21
4246,22,4.97,0,1,7.5
8078,183,3.36,1,7,9.58
8861,113,3.93,1,4,6.44
3478,182,17.93,0,7,3.96
2590,194,2.65,1,7,6.88
7660,70,3.12,1,3,8.07
7707,285,3.41,1,10,5.98
1388,142,1.75,1,5,6.68
65,205,2.42,1,7,10.0
3095,76,2.46,1,3,6.97
4008,250,1.87,1,9,5.94
5319,103,0.05,1,4,5.56
8712,272,2.11,1,10,6.58
2854,223,2.54,1,8,8.1
2341,270,0.93,1,9,5.31
3408,75,1.92,1,3,8.28
7240,182,4.05,0,7,8.63
3721,281,3.92,1,10,4.72
6002,341,13.87,0,12,3.05
2737,20,3.42,1,1,8.1
3838,241,3.57,1,9,5.85
2771,108,3.17,1,4,5.12
1536,14,2.52,1,1,8.62
7258,92,4.04,0,4,6.32
5162,229,3.65,1,8,8.79
4987,247,6.69,0,9,7.22
407,18,4.14,0,1,6.4
2394,60,3.69,1,2,6.54
9188,267,4.38,0,9,4.18
8829,148,2.57,1,5,6.88
9201,27,1.76,1,1,10.0
5063,338,4.48,0,12,4.04
3212,156,0.92,1,6,10.0
7317,22,3.71,1,1,8.21
2953,80,2.4,1,3,6.23
4494,153,1.92,1,6,10.0
8123,257,2.24,1,9,5.94
3355,213,12.07,0,8,5.51
2696,109,5.24,0,4,6.86
8798,91,2.18,1,4,6.12
8699,171,3.4,1,6,9.3
732,18,4.26,0,1,7.26
2978,170,17.6,0,6,2.55
3468,126,2.57,1,5,5.98
1137,98,3.87,1,4,4.6
3101,55,0.76,1,2,8.0
7168,51,3.17,1,2,7.59
831,349,3.6,1,12,3.75
7792,239,23.96,0,8,2.03
2345,29,2.44,1,1,8.93
4998,64,2.11,1,3,7.25
6624,324,0.51,1,11,5.91
945,174,3.49,1,6,8.83
380,288,3.59,1,10,5.43
4618,76,2.92,1,3,6.1
7430,318,25.84,0,11,1.24
9472,166,4.07,0,6,6.94
6568,344,3.4,1,12,4.8
8248,273,4.17,0,10,6.18
2431,162,2.81,1,6,8.35
7352,183,3.82,1,7,8.33
2636,70,10.2,0,3,5.91
3189,259,4.51,0,9,5.89
7152,163,5.51,0,6,8.65
6308,265,1.42,1,9,7.73
9102,126,2.64,1,5,6.54
6965,135,3.45,1,5,5.59
4082,103,13.84,0,4,3.13
3656,14,2.09,1,1,9.26
7355,90,2.66,1,3,6.78
6837,331,2.41,1,12,4.7
2867,364,3.94,1,1,6.69
9212,66,2.87,1,3,4.95
2894,257,2.67,1,9,6.45
6285,161,4.39,0,6,7.07
8170,64,25.6,0,3,0.64
9644,192,3.06,1,7,8.8
9637,351,2.8,1,12,4.68
2124,315,4.48,0,11,5.02
561,4,3.77,1,1,7.43
7931,237,1.91,1,8,10.0
1390,360,2.85,1,12,5.75
7605,356,25.54,0,12,0.61
7186,98,3.07,1,4,6.66
2909,86,13.71,0,3,6.18
64,20,4.17,0,1,8.48
495,115,2.63,1,4,5.19
9032,274,0.6,1,10,6.42
6306,230,0.67,1,8,8.37
5568,297,0.0,1,10,5.34
4300,59,4.07,0,2,6.95
3660,120,3.06,1,4,5.43
2317,53,0.0,1,2,8.79
3193,31,2.43,1,2,6.85
8228,47,1.81,1,2,9.67
2955,49,2.37,1,2,7.73
3457,248,3.48,1,9,5.76
3673,144,2.02,1,5,9.06
5765,305,22.36,0,11,2.12
4537,269,3.27,1,9,6.65
2293,321,1.55,1,11,5.15
5230,56,3.07,1,2,7.72
9198,62,3.8,1,3,6.56
3396,135,2.45,1,5,7.57
4500,42,3.92,1,2,8.22
903,248,23.67,0,9,0.79
6367,280,1.29,1,10,6.26
2500,217,4.88,0,8,7.34
5673,202,2.56,1,7,10.0
7956,123,4.15,0,5,6.6
3226,83,1.92,1,3,6.61
785,303,3.59,1,11,2.57
5639,53,3.77,1,2,6.96
2326,319,3.13,1,11,5.46
2186,307,2.31,1,11,6.12
7405,349,2.58,1,12,1.8
4519,101,3.05,1,4,4.27
2059,288,2.74,1,10,5.96
4410,30,1.36,1,1,8.2
9525,183,1.88,1,7,10.0
9831,13,2.91,1,1,8.73
5564,302,1.42,1,11,5.91
6293,4,4.04,0,1,8.94
1998,359,2.96,1,12,3.6
3278,235,4.11,0,8,7.46
614,318,3.61,1,11,6.78
2352,156,4.17,0,6,7.61
7839,281,2.62,1,10,4.89
1182,22,1.53,1,1,8.84
2541,188,0.87,1,7,9.39
8104,265,12.96,0,9,3.04
8678,343,4.24,0,12,3.65
4334,82,23.9,0,3,1.76
3189,266,4.51,0,9,6.15
175,278,1.83,1,10,4.22
2976,151,2.02,1,6,7.49
5323,249,0.78,1,9,6.77
2429,247,2.21,1,9,7.69
7005,356,2.31,1,12,4.68
9468,291,20.16,0,10,2.0
645,263,3.06,1,9,5.13
2214,227,3.41,1,8,9.39
3201,129,2.83,1,5,9.19
2894,83,2.67,1,3,7.68
9903,318,22.29,0,11,3.03
5156,333,3.59,1,12,4.34
4402,220,2.32,1,8,10.0
246,137,1.93,1,5,7.87
9449,309,1.88,1,11,3.26
4167,71,22.47,0,3,2.06
1773,182,1.87,1,7,9.94
1332,333,0.42,1,12,2.82
2531,108,3.77,1,4,3.01
8838,283,4.03,0,10,5.33
60,315,2.75,1,11,4.8
6272,34,4.8,0,2,7.18
2063,71,1.07,1,3,8.68
2846,84,2.26,1,3,7.91
1412,169,1.88,1,6,10.0
4460,20,2.51,1,1,9.31
7420,340,3.29,1,12,3.24
178,47,2.02,1,2,7.66
4786,31,1.89,1,2,7.26
2014,49,3.34,1,2,8.32
1986,151,1.2,1,6,7.4
2422,94,4.46,0,4,4.84
8987,213,3.07,1,8,8.3
1844,78,2.9,1,3,6.4
4617,84,3.79,1,3,6.62
7709,320,1.17,1,11,3.98
543,194,2.71,1,7,10.0
7014,329,3.57,1,11,5.4
1276,139,6.1,0,5,7.23
9401,351,0.74,1,12,4.75
3425,222,3.6,1,8,10.0
300,249,0.72,1,9,7.02
4934,40,2.66,1,2,7.71
6641,348,3.15,1,12,5.62
1866,310,1.35,1,11,4.44
4143,39,3.25,1,2,7.0
8111,312,4.38,0,11,5.04
7843,285,2.4,1,10,5.65
5828,189,2.35,1,7,10.0
6335,255,0.73,1,9,7.21
1590,354,19.66,0,12,1.05
4807,164,4.14,0,6,9.1
1994,221,2.59,1,8,7.5
6669,109,5.03,0,4,4.51
1445,4,1.41,1,1,9.46
5614,137,3.89,1,5,5.95
2999,64,1.25,1,3,6.85
5225,174,4.07,0,6,9.19
6192,96,4.42,0,4,6.35
4940,78,3.29,1,3,7.55
6490,308,24.15,0,11,0.0
8007,333,5.4,0,12,3.68
4944,300,1.74,1,10,6.91
6217,217,4.56,0,8,10.0
4982,279,0.98,1,10,4.66
1247,222,3.06,1,8,7.27
104,112,0.0,1,4,6.31
1917,42,2.17,1,2,6.53
4618,254,2.92,1,9,6.14
8927,260,3.16,1,9,6.76
3896,154,4.88,0,6,8.94
4608,179,15.84,0,6,5.01
9226,42,2.66,1,2,8.74
9059,167,4.18,0,6,9.11
2659,278,0.75,1,10,6.11
5859,43,1.76,1,2,8.35
7215,39,3.96,1,2,9.03
9445,178,21.39,0,6,3.47
2415,202,2.56,1,7,9.96
3874,106,15.83,0,4,3.06
8405,342,3.06,1,12,2.28
4794,140,1.59,1,5,7.38
2596,283,1.49,1,10,6.03
7173,212,22.54,0,8,3.62
1169,352,4.96,0,12,5.0
6369,49,4.0,1,2,7.12
5247,30,29.01,0,1,1.43
1390,297,2.85,1,10,4.52
4383,51,2.3,1,2,8.18
5891,361,2.39,1,1,9.3
1657,172,2.39,1,6,10.0
2911,116,2.14,1,4,4.57
5964,12,0.99,1,1,7.66
7354,11,5.55,0,1,9.1
8277,313,4.33,0,11,5.95
7580,21,1.92,1,1,8.64
4385,241,0.45,1,9,7.4
3605,301,3.34,1,11,4.06
1208,82,1.03,1,3,7.09
9409,169,5.74,0,6,5.98
33,112,2.81,1,4,5.47
4732,97,4.99,0,4,5.14
8929,285,5.46,0,10,6.98
2515,358,28.65,0,12,1.68
1355,255,2.64,1,9,6.94
60,253,2.75,1,9,5.42
5943,24,0.19,1,1,8.46
5686,35,4.26,0,2,7.08
6589,99,1.39,1,4,6.76
3421,202,4.68,0,7,6.79
3721,161,3.92,1,6,8.06
5947,21,4.32,0,1,7.65
746,143,10.45,0,5,3.74
7663,41,0.31,1,2,9.37
4892,8,0.0,1,1,6.7
472,171,5.47,0,6,7.55
6282,153,3.03,1,6,8.5
10000,153,1.43,1,6,10.0
5227,64,28.98,0,3,0.95
6624,12,0.51,1,1,7.03
3464,236,1.77,1,8,8.02
8128,67,2.45,1,3,5.36
2337,267,3.82,1,9,6.0
6390,260,3.77,1,9,5.36
3104,47,2.53,1,2,7.57
6882,1,4.69,0,1,6.49
4478,176,5.45,0,6,7.05
1698,315,1.72,1,11,5.46
1694,279,2.52,1,10,6.25
6007,22,2.22,1,1,7.37
4768,284,5.59,0,10,2.49
9403,72,4.08,0,3,7.59
321,26,2.33,1,1,8.26
8012,31,1.97,1,2,7.31
7009,72,5.25,0,3,5.03
4445,333,4.15,0,12,3.13
9883,143,2.74,1,5,7.12
2816,158,0.91,1,6,9.91
2662,37,1.57,1,2,10.0
9461,260,2.3,1,9,5.84
7742,113,2.01,1,4,6.9
3202,53,3.89,1,2,6.87
8537,183,4.31,0,7,8.1
9429,8,2.5,1,1,6.37
8939,364,3.56,1,1,6.27
9103,132,1.79,1,5,5.61
6327,113,2.83,1,4,6.68
7087,142,3.28,1,5,7.68
5359,181,5.2,0,7,9.86
9440,237,2.43,1,8,7.38
8579,196,1.41,1,7,9.29
2342,282,2.19,1,10,5.22
3424,188,2.82,1,7,8.97
1349,300,3.03,1,10,4.07
7749,219,2.09,1,8,9.74
2110,9,4.05,0,1,6.67
4619,220,23.54,0,8,1.57
7687,91,1.93,1,4,6.98
6176,362,0.97,1,1,8.92
1537,309,3.27,1,11,5.41
321,229,2.33,1,8,8.67
2714,75,4.24,0,3,7.49
1432,107,2.23,1,4,6.02
8725,92,4.3,0,4,3.06
9407,77,1.76,1,3,5.51
5489,163,3.2,1,6,7.5
9947,10,13.05,0,1,5.02
7076,352,1.93,1,12,2.77
789,221,1.18,1,8,10.0
4892,10,0.0,1,1,9.56
4171,192,4.35,0,7,8.41
4329,294,2.99,1,10,5.55
4983,296,3.23,1,10,6.85
8401,222,2.93,1,8,7.04
1869,46,2.78,1,2,8.63
9539,158,20.64,0,6,3.3
4148,234,3.23,1,8,10.0
427,26,3.14,1,1,9.2
2563,300,1.38,1,10,6.13
8946,292,4.5,0,10,4.98
9693,220,12.48,0,8,6.24
9241,286,2.16,1,10,4.69
6047,71,5.01,0,3,4.51
3045,318,0.78,1,11,5.04
9023,88,3.52,1,3,6.99
1146,213,0.0,1,8,8.19
2807,102,3.6,1,4,3.46
4631,208,3.6,1,7,9.37
2833,146,2.86,1,5,7.98
9382,176,4.7,0,6,7.26
6651,331,3.46,1,12,2.1
8980,226,4.43,0,8,9.35
5788,198,3.3,1,7,9.87
6828,76,3.17,1,3,6.88
3102,73,28.65,0,3,2.93
490,183,2.12,1,7,9.72
7308,77,3.49,1,3,6.6
2368,231,4.3,0,8,7.4
2115,71,3.47,1,3,6.33
7117,101,1.24,1,4,4.35
8217,321,1.7,1,11,4.0
7324,201,3.79,1,7,10.0
2902,213,2.81,1,8,8.82
7592,331,1.89,1,12,4.38
782,47,4.26,0,2,5.5
774,68,2.13,1,3,8.83
1172,113,2.09,1,4,6.35
9117,339,3.52,1,12,3.24
1470,26,1.98,1,1,10.0
2720,192,1.29,1,7,7.84
458,130,2.98,1,5,9.72
137,94,3.09,1,4,5.19
2508,337,5.05,0,12,1.89
8217,191,1.7,1,7,8.71
9908,178,2.53,1,6,7.37
3925,104,2.34,1,4,6.52
6619,220,2.56,1,8,8.26
5352,99,2.51,1,4,3.22
3518,326,4.52,0,11,2.57
6397,245,4.31,0,9,4.19
2566,180,3.66,1,6,9.37
9624,335,27.21,0,12,0.74
5264,270,3.62,1,9,5.01
1413,333,2.47,1,12,3.23
8560,256,2.92,1,9,6.27
7398,70,4.54,0,3,5.89
8120,250,5.59,0,9,5.04
2469,230,4.22,0,8,7.51
1723,60,4.56,0,2,9.09
6498,15,4.53,0,1,7.12
5193,250,3.27,1,9,7.98
2187,162,3.12,1,6,8.11
5224,141,2.58,1,5,8.0
2281,278,1.12,1,10,6.94
5753,230,3.39,1,8,8.47
3904,132,4.12,0,5,6.48
4279,53,2.79,1,2,8.42
1634,77,4.38,0,3,5.99
908,346,4.59,0,12,3.22
3468,55,2.57,1,2,8.63
5062,66,29.63,0,3,0.0
2174,42,29.27,0,2,1.59
7658,120,3.15,1,4,5.74
2202,91,2.11,1,4,5.57
5065,166,2.29,1,6,9.15
968,118,2.32,1,4,4.37
8652,84,1.83,1,3,8.06
6318,174,5.69,0,6,8.1
8646,51,3.91,1,2,9.61
7088,20,3.86,1,1,8.46
9518,137,1.83,1,5,7.12
9880,305,11.63,0,11,1.8
4037,40,4.07,0,2,6.66
4300,106,4.07,0,4,6.18
1627,149,3.56,1,5,7.3
8227,17,3.22,1,1,6.5
2152,164,2.11,1,6,7.17
1833,74,20.13,0,3,3.91
5137,248,4.92,0,9,5.7
5521,172,4.01,0,6,8.15
1403,92,2.04,1,4,5.37
6441,121,3.61,1,5,7.28
1194,299,1.14,1,10,6.45
9939,290,2.34,1,10,5.01
3404,272,1.98,1,10,6.78
3433,254,2.66,1,9,4.98
4242,342,2.95,1,12,4.98
5491,82,26.52,0,3,1.27
4199,166,2.79,1,6,7.41
3996,187,3.7,1,7,10.0
7311,40,0.0,1,2,8.92
6625,227,4.19,0,8,9.17
401,33,1.37,1,2,6.01
9665,317,4.89,0,11,3.41
2281,344,1.12,1,12,3.61
464,38,4.35,0,2,7.32
4405,180,5.62,0,6,8.56
7448,4,5.02,0,1,8.39
1713,358,3.72,1,12,1.18
6987,151,21.18,0,6,2.17
7309,23,17.85,0,1,3.2
402,95,4.24,0,4,5.55
6669,117,5.03,0,4,5.94
1400,130,2.53,1,5,8.18
3044,7,2.92,1,1,9.01
3737,104,2.78,1,4,5.13
2517,322,3.25,1,11,5.07
4770,99,1.87,1,4,3.85
446,72,2.48,1,3,7.43
3300,174,3.83,1,6,9.84
4321,36,3.05,1,2,6.07
6368,364,3.47,1,1,7.92
9243,324,1.57,1,11,5.96
7467,95,2.14,1,4,6.31
507,213,1.91,1,8,10.0
3359,213,1.9,1,8,9.18
5038,289,22.88,0,10,2.89
2496,119,5.01,0,4,5.59
2573,31,0.34,1,2,8.27
6015,54,1.06,1,2,8.46
7830,219,2.87,1,8,9.47
3791,206,27.59,0,7,0.69
8502,19,3.85,1,1,7.61
5126,217,1.98,1,8,8.87
7409,191,2.86,1,7,7.32
5947,232,4.32,0,8,6.78
4575,278,3.13,1,10,4.1
3122,240,3.27,1,8,8.99
5097,3,4.74,0,1,9.32
5319,270,0.05,1,9,6.27
4823,311,4.15,0,11,4.29
1915,148,3.59,1,5,7.32
2839,76,14.22,0,3,1.76
9465,26,3.78,1,1,8.16
2963,318,20.2,0,11,2.86
2496,365,5.01,0,1,6.6
5925,324,1.05,1,11,4.69
8770,106,3.5,1,4,6.07
7986,171,3.34,1,6,7.52
2190,79,10.03,0,3,4.95
7730,206,4.78,0,7,9.31
6684,292,3.55,1,10,3.32
964,304,25.9,0,11,0.95
9429,274,2.5,1,10,4.95
4627,41,11.95,0,2,6.11
2977,70,2.34,1,3,8.75
1334,51,5.99,0,2,5.38
2721,187,4.33,0,7,7.07
2478,56,1.96,1,2,7.24
668,202,4.52,0,7,9.08
4370,122,2.65,1,5,7.23
1844,227,2.9,1,8,10.0
1149,255,4.33,0,9,4.62
9112,215,17.12,0,8,3.19
6454,186,4.17,0,7,10.0
162,29,1.42,1,1,8.43
6553,5,4.06,0,1,9.84
7459,259,4.04,0,9,6.84
4374,362,0.61,1,1,8.99
4103,57,4.97,0,2,7.7
9027,255,2.4,1,9,4.65
1221,135,1.82,1,5,8.77
8452,250,1.18,1,9,7.06
7336,51,3.15,1,2,5.6
5342,352,3.48,1,12,3.57
9871,192,1.77,1,7,9.17
9230,202,2.68,1,7,10.0
9144,22,3.16,1,1,7.37
1995,222,3.75,1,8,8.73
4394,155,3.17,1,6,7.81
8960,364,3.5,1,1,5.82
7082,225,21.33,0,8,1.3
9374,239,3.87,1,8,8.15
64,289,4.17,0,10,4.79
6105,163,4.02,0,6,8.6
9915,281,3.78,1,10,4.78
7794,310,2.57,1,11,3.49
1177,235,4.94,0,8,7.65
491,158,3.7,1,6,6.59
6658,268,2.69,1,9,6.28
7096,215,4.91,0,8,5.66
6283,275,3.03,1,10,5.73
8521,77,3.51,1,3,7.01
4005,241,2.33,1,9,7.68
5334,309,0.95,1,11,4.33
2416,256,3.17,1,9,6.9
3207,341,2.89,1,12,1.93
1723,50,4.56,0,2,7.5
8526,11,1.93,1,1,7.69
9757,39,4.67,0,2,6.61
7754,57,4.14,0,2,8.95
8144,215,2.4,1,8,7.93
1446,250,3.82,1,9,6.58
1933,179,2.14,1,6,8.83
1094,50,3.64,1,2,8.36
6149,166,2.93,1,6,7.47
6613,307,13.83,0,11,1.21
4681,319,15.43,0,11,1.2
2530,135,4.33,0,5,5.32
3685,290,4.28,0,10,4.75
8735,52,2.65,1,2,7.57
6465,207,5.79,0,7,8.7
2270,364,1.48,1,1,9.14
3750,355,1.64,1,12,2.23
8039,64,1.37,1,3,7.67
7423,185,3.26,1,7,8.17
7074,284,2.57,1,10,6.09
1623,209,3.95,1,7,6.19
2192,260,4.19,0,9,5.79
3889,240,3.38,1,8,8.65
9380,68,3.88,1,3,6.08
5016,298,12.47,0,10,3.59
294,293,3.49,1,10,6.37
7248,162,1.88,1,6,8.6
804,76,21.8,0,3,2.94
3922,81,3.67,1,3,7.28
8945,146,4.75,0,5,6.0
7184,118,1.98,1,4,3.03
4984,331,2.96,1,12,3.63
9822,105,3.01,1,4,6.64
3996,192,3.7,1,7,9.9
9009,177,3.62,1,6,8.66
5664,47,6.0,0,2,6.23
1271,100,4.16,0,4,5.87
6094,166,4.03,0,6,6.89
744,179,2.6,1,6,9.07
1217,81,3.66,1,3,7.58
8472,18,2.42,1,1,8.19
6745,338,4.76,0,12,2.29
6656,53,1.36,1,2,8.05
229,277,4.05,0,10,5.53
5341,38,2.79,1,2,6.7
1733,61,4.51,0,3,5.95
3089,100,2.3,1,4,6.38
9876,92,1.34,1,4,6.69
9264,156,2.18,1,6,8.93
1674,259,4.57,0,9,5.11
6488,176,2.47,1,6,6.56
7774,90,3.47,1,3,6.91
401,334,1.37,1,12,2.3
5784,7,2.67,1,1,8.35
2515,29,28.65,0,1,0.0
365,261,2.43,1,9,7.08
5637,90,3.16,1,3,5.59
4327,43,0.13,1,2,7.01
4747,301,2.18,1,11,5.0
2378,330,1.68,1,11,4.68
448,343,0.92,1,12,4.58
5034,25,3.19,1,1,9.34
6177,256,3.98,1,9,5.59
5414,304,3.09,1,11,5.23
356,205,2.63,1,7,7.48
1254,233,2.17,1,8,7.56
771,151,2.25,1,6,8.78
826,49,4.35,0,2,6.89
8578,267,5.54,0,9,3.49
2013,191,25.29,0,7,3.33
9582,147,29.59,0,5,0.0
2755,51,12.6,0,2,4.46
5696,354,3.83,1,12,4.41
347,347,25.05,0,12,0.43
2310,142,2.57,1,5,7.9
8948,237,5.23,0,8,7.06
5919,213,28.88,0,8,0.47
5526,159,0.39,1,6,10.0
5197,80,1.59,1,3,6.62
1983,116,2.44,1,4,5.98
6150,291,27.22,0,10,0.29
7866,349,3.9,1,12,3.6
2107,228,1.38,1,8,9.52
5299,348,2.08,1,12,2.49
8555,9,1.25,1,1,7.54
3493,77,3.23,1,3,6.06
781,114,1.83,1,4,6.31
9638,216,4.33,0,8,9.07
9479,24,2.09,1,1,10.0
5913,307,3.04,1,11,4.09
1485,61,3.32,1,3,6.11
7109,320,0.85,1,11,4.98
635,80,2.07,1,3,5.88
5193,32,3.27,1,2,8.53
636,25,1.51,1,1,7.59
9068,18,2.68,1,1,7.06
1993,99,3.32,1,4,3.95
9013,175,2.42,1,6,8.06
7771,136,3.2,1,5,6.82
1000,355,2.94,1,12,2.84
505,218,0.05,1,8,8.43
6730,114,2.22,1,4,7.04
5950,160,1.86,1,6,8.59
2905,41,4.77,0,2,7.47
6786,14,2.09,1,1,8.83
1051,237,4.14,0,8,7.62
8028,248,2.28,1,9,5.17
3605,254,3.34,1,9,5.65
5723,93,1.94,1,4,5.98
9662,357,2.89,1,12,2.6
511,67,2.21,1,3,7.47
6675,336,2.56,1,12,0.94
3781,225,5.17,0,8,7.82
3967,17,2.95,1,1,8.73
6949,171,3.07,1,6,9.6
6356,214,1.03,1,8,7.67
2288,42,4.43,0,2,7.57
7617,340,1.87,1,12,5.41
1020,141,2.97,1,5,9.49
7621,251,2.54,1,9,6.41
5831,281,2.87,1,10,4.47
1514,232,19.23,0,8,4.92
3448,249,1.89,1,9,7.23
3116,244,3.2,1,9,8.23
4324,114,2.42,1,4,7.34
5776,137,4.88,0,5,5.05
9683,348,3.32,1,12,4.04
7190,55,3.04,1,2,7.93
2583,317,4.91,0,11,5.11
699,60,4.31,0,2,7.31
1528,195,3.78,1,7,10.0
8641,144,2.61,1,5,7.11
4278,41,1.84,1,2,7.78
4943,231,4.11,0,8,9.27
7536,220,3.67,1,8,8.22
238,331,2.72,1,12,3.65
5962,243,4.44,0,9,4.91
1276,324,6.1,0,11,3.18
2468,314,4.43,0,11,2.97
9126,8,3.67,1,1,7.4
6741,332,4.52,0,12,2.5
6580,360,1.3,1,12,2.72
7673,354,1.36,1,12,3.47
3910,135,1.92,1,5,8.45
6635,309,3.9,1,11,3.21
350,219,3.75,1,8,8.67
2200,274,2.53,1,10,6.39
7751,170,4.74,0,6,6.59
9122,79,2.82,1,3,5.65
6825,133,3.3,1,5,8.94
8076,249,28.24,0,9,0.67
5469,175,13.19,0,6,5.89
494,331,5.85,0,12,2.72
5731,288,28.37,0,10,0.0
7821,36,1.89,1,2,5.91
2445,345,3.04,1,12,3.11
3425,53,3.6,1,2,8.42
8940,262,4.62,0,9,5.49
1336,169,4.01,0,6,10.0
2984,149,3.91,1,5,6.56
7874,45,4.41,0,2,5.54
5388,209,3.73,1,7,9.51
2066,222,1.87,1,8,10.0
4168,107,2.52,1,4,4.69
9710,113,4.43,0,4,6.21
7793,158,1.68,1,6,8.47
796,55,5.12,0,2,8.46
5396,244,2.21,1,9,7.53
1354,42,5.96,0,2,6.91
2070,218,14.52,0,8,5.89
